,objid,ra,dec,petroRad_g,group
1890,587738067269648563,123.33768526,57.03047961,4.998771,train
1891,587738067271090432,126.78926506,59.79361842,6.755467,train
1892,587738067275743340,143.32603687,67.50622684,6.671282,valid
1893,587738067800555624,112.33365705,45.22214963,4.917853,train
1894,587738067803111674,116.28777971,50.40567462,9.95862,train
1895,587738067803963433,117.59985433,52.18663856,6.409091,train
1896,587738067804356951,118.35126183,53.02896223,4.996244,valid
1897,587738067806978158,123.85688119,58.17895779,17.330343,test
1898,587738067809075433,129.67179876,62.03585274,6.674047,train
1899,587738067810123976,132.74523899,63.90936016,6.360538,test
1900,587738068350533852,147.44835489,69.68614742,6.971497,train
1901,587738194508775650,131.76217156,60.56925988,6.283708,test
1902,587738195037782383,114.96692416,45.54099317,6.802677,train
1903,587738195040272652,118.94437114,50.46420624,5.505728,train
1904,587738195040534792,119.38094708,51.13791773,6.543969,train
1905,587738195579175154,122.03831249,54.84681338,4.283556,train
1906,587738196112310318,114.85016727,47.50349606,7.371785,valid
1907,587738196122796156,142.1098701,66.91607616,9.255871,train
1908,587738196122992811,143.29835609,67.1261142,7.865179,valid
1909,587738196649836792,115.38794261,48.97905706,4.120859,valid
1910,587738196650164280,115.901891,49.66756204,18.269325,train
1911,587738196651147341,117.51109636,51.65983464,7.86266,train
1912,587738197194571906,133.00212769,64.42665139,7.876646,test
1913,587738197198045277,147.99831954,69.68295941,13.924367,test
1914,587738371134455951,124.14116315,21.40987215,13.923618,train
1915,587738371671326907,124.00272363,21.67608655,9.168712,train
1916,587738372205445274,118.16878674,18.40879272,5.415469,test
1917,587738372205641744,118.49105325,18.64441698,7.931308,valid
1918,587738372206887338,121.04441334,20.25688189,7.43646,train
1919,587738372743954885,121.16571101,20.99143543,7.925489,test
1920,587738372745527646,124.38325265,22.88806923,6.453801,train
1921,587738409252487212,152.23872526,11.6402818,9.723782,valid
1922,587738409259303124,168.13969275,13.46600748,4.193672,train
1923,587738409261793346,174.01488777,13.72130079,7.202191,train
1924,587738409791062128,156.15087042,12.69598628,9.40204,train
1925,587738409792766058,160.11700399,13.1140265,7.525118,test
1926,587738409793749098,162.3767732,13.37435286,6.615427,test
1927,587738409797025889,170.05024495,14.03724674,3.784454,valid
1928,587738410322755829,144.20742879,11.28566682,11.435722,valid
1929,587738410326622283,153.0699785,12.71806093,8.064605,train
1930,587738410330423458,161.92577584,13.70285467,6.949891,test
1931,587738410330554462,162.17019518,13.66626659,8.215443,test
1932,587738410335273064,173.24548675,14.60680456,10.784022,train
1933,587738410861658248,148.81000754,12.44315654,10.767891,test
1934,587738410871685310,172.13165655,14.99987736,9.931819,test
1935,587738410872012896,172.95437395,15.00841184,7.619704,train
1936,587738411398725641,149.09338819,12.94166238,8.836046,valid
1937,587738411401609295,155.90906034,13.95771337,10.224753,test
1938,587738411407900788,170.59604569,15.27732057,8.634457,test
1939,587738411663294794,140.2558673,11.49594746,8.063087,valid
1940,587738565482119290,128.77373071,8.84473929,7.48747,test
1941,587738565483888980,132.85967254,9.60218464,7.880162,train
1942,587738568172437552,198.51666004,13.5666806,6.783321,train
1943,587738568172568706,198.92456383,13.66714864,5.247536,train
1944,587738568174469256,203.40919628,13.23600641,12.56928,test
1945,587738568708587589,196.98170617,14.05855792,7.990957,train
1946,587738569239232785,182.21515852,14.80870637,10.978498,test
1947,587738569244213390,194.04597991,14.66147758,5.891333,valid
1948,587738569249325133,206.06190686,13.87147099,11.323787,test
1949,587738569773482079,176.09275889,15.13802398,10.466934,test
1950,587738569775710294,181.3238665,15.28994706,5.540724,train
1951,587738569779183712,189.47664678,15.21639825,5.612821,train
1952,587738569781411998,194.79947293,15.16542968,9.339593,test
1953,587738569783247009,199.09650566,14.82394512,7.763932,train
1954,587738569784754211,202.65474843,14.64919528,7.994528,train
1955,587738570310484045,176.39256272,15.53240064,5.968482,valid
1956,587738570310615192,176.64326679,15.63696214,9.072229,train
1957,587738570316185804,189.90419462,15.63027498,6.073248,train
1958,587738570320642162,200.3375171,15.14328995,4.714168,train
1959,587738570854301815,192.82283017,16.04868774,6.308088,train
1960,587738570857251012,199.86453696,15.61058239,4.111015,train
1961,587738570859479163,205.01450496,15.31016417,13.224537,train
1962,587738570860724403,208.02998284,14.93745793,6.456109,train
1963,587738572459671572,199.00254329,38.11057631,11.651341,test
1964,587738572460785727,202.3013753,37.66051266,6.654262,train
1965,587738573532823679,197.5414684,39.15653071,14.448456,train
1966,587738573536493778,208.05794662,37.60436307,6.009121,train
1967,587738574071791749,203.58559666,38.72342854,6.081672,train
1968,587738574607614121,200.73103919,39.66557977,4.269384,test
1969,587738574610694160,209.50995791,38.19872823,6.446258,train
1970,587738615418191940,178.95631706,36.21202983,7.896314,train
1971,587738615951196320,168.0757177,35.44988662,7.290065,test
1972,587738615954342017,176.7728,36.4104704,5.909035,valid
1973,587738615955325104,179.66814346,36.69171871,7.26243,valid
1974,587738616481513614,150.37871886,32.02218511,7.049532,train
1975,587738616486232142,162.78070692,35.13443238,4.439298,valid
1976,587738616488263759,168.38402671,35.9845163,8.903255,test
1977,587738616490688624,175.19111542,36.79945827,5.880034,train
1978,587738616491999290,178.90746112,37.00079961,6.835254,valid
1979,587738616492130433,179.33260321,37.02868579,5.172122,train
1980,587738617023168663,162.98584978,35.48530778,5.564197,train
1981,587738617028280461,177.20532202,37.31837545,4.933624,train
1982,587738617558204598,157.83807071,34.95741119,4.378018,valid
1983,587738617559253132,160.68660885,35.5746638,8.249534,test
1984,587738617562202250,168.85417158,37.01092103,5.085826,valid
1985,587738618092453988,150.79827733,33.31004687,6.025025,test
1986,587738618094223509,155.48148773,34.68424383,17.743155,train
1987,587738618098352270,166.65962042,37.07195897,7.546442,valid
1988,587738618099335287,169.46224968,37.36087939,7.060441,train
1989,587738618099466399,169.84821217,37.44935171,6.49472,train
1990,587738618100711510,173.37679373,37.89516674,5.205038,valid
1991,587738946664464665,133.4587538,27.06540683,7.234138,valid
1992,587738946671935564,151.36816963,34.34560827,7.123484,train
1993,587738946675409040,160.6963333,36.88029098,7.995922,valid
1994,587738946676785233,164.46451476,37.62333998,4.695792,valid
1995,587738946679931098,173.58106118,38.85686026,7.5018,valid
1996,587738946680062053,173.84993345,39.012997,8.411139,test
1997,587738946682552386,181.2931966,39.34672805,11.856415,train
1998,587738947195437432,120.91902656,20.02208212,7.75384,train
1999,587738947195765026,121.4654184,20.48116271,6.578183,train
2000,587738947200352424,131.14045567,26.11697432,5.616987,test
2001,587738947200352425,131.13919772,26.10420858,11.43543,train
2002,587738947210182751,154.77885778,35.94036784,5.606655,train
2003,587738947211165861,157.5505106,36.66712977,12.345543,train
2004,587738947214442573,166.63257566,38.50302563,6.508499,train
2005,587738947730604401,117.21418859,18.10774571,8.964715,test
2006,587738947734470895,124.9799612,23.18778481,7.271904,train
2007,587738947741745211,141.2199311,31.62617592,8.487574,train
2008,587738947749216379,160.64855802,37.72640593,4.918875,train
2009,587738947750068230,162.91850704,38.19877694,13.85854,train
2010,587738947753869490,173.970713,39.8329958,5.613657,test
2011,587738948271276178,124.7067718,23.45391921,5.156909,train
2012,587738948277895343,139.27973759,31.12615262,8.926367,train
2013,587738948280385649,145.28309008,33.6867237,5.167147,test
2014,587738948281368708,147.81321634,34.62729083,4.270934,train
2015,587738948283203724,152.53011858,36.0715419,5.1427,train
2016,587738948284514416,156.07762453,37.08721147,7.289671,train
2017,587738948286283946,161.11850736,38.24404843,6.465909,test
2018,587738948823285798,161.19436137,38.73201607,8.431352,train
2019,587738948832526520,188.64726376,41.00973375,6.496419,train
2020,587738950415679624,190.95041883,36.23667482,7.241689,train
2021,587738950416007262,191.80568134,36.19581366,7.708618,train
2022,587738950420463777,204.21127559,34.84153323,11.697128,valid
2023,587738950954188813,195.47561759,36.22873487,6.391517,train
2024,587738950957858991,205.80722889,35.00285838,13.076749,train
2025,587738951488307205,187.64588925,37.07783352,7.747479,valid
2026,587738951488307275,187.64961398,37.18399072,10.269552,valid
2027,587738951495909520,208.9452538,34.70632107,5.964322,train
2028,587738952561262725,185.45021547,38.10936493,4.391558,train
2029,587738952570306671,211.01836531,35.06495279,10.764067,valid
2030,587738953104097284,202.58777538,37.08587406,10.879039,test
2031,587739096983076959,166.74161275,35.55183792,20.93751,valid
2032,587739097519620183,165.77885594,35.73763864,10.472774,valid
2033,587739097519882315,166.4326618,35.88401377,8.680606,valid
2034,587739097520537660,168.35252973,36.17265398,6.450506,train
2035,587739097521913980,172.21048136,36.67386334,7.601826,train
2036,587739097522045160,172.59274955,36.67184031,8.393295,train
2037,587739097523421266,176.53625346,37.01211913,5.871536,train
2038,587739097524404341,179.24430616,37.20431268,9.001831,train
2039,587739097525190694,181.53340818,37.32594677,10.148018,train
2040,587739097525256294,181.65868889,37.43686843,6.77047,test
2041,587739097526829143,186.30297897,37.37301355,10.095817,train
2042,587739097529253999,193.11873702,37.16156056,4.857449,test
2043,587739097532071951,201.21436288,36.37854087,15.641077,train
2044,587739098061471856,179.81410789,37.75428677,10.478032,test
2045,587739098063306916,185.16511904,37.87924745,9.719384,test
2046,587739098592706657,163.7428137,36.32508304,4.318922,train
2047,587739098595000443,170.21798356,37.41859871,7.937483,train
2048,587739098604568710,197.77009633,37.56993957,6.302693,train
2049,587739099138293838,188.64656572,38.60638505,6.386819,train
2050,587739099140653141,195.5791546,38.27128118,5.690828,test
2051,587739114163339575,124.90732003,20.1748875,4.769851,test
2052,587739114697261727,118.75020327,16.88877652,6.902823,valid
2053,587739114698047931,120.3595475,17.77053368,4.693365,test
2054,587739114700537890,125.33805973,20.8674856,12.320842,test
2055,587739114700800246,125.92689661,21.06149298,10.100668,test
2056,587739114702438684,129.36567439,23.10486442,7.352635,train
2057,587739114705125543,135.34284447,25.98723545,6.676983,train
2058,587739114707026012,139.69319807,27.99673606,5.922402,valid
2059,587739114709057753,144.47530263,29.99479943,6.183714,train
2060,587739115235901848,122.15771214,19.30433643,7.713782,train
2061,587739115236032935,122.28983246,19.58709714,5.842268,test
2062,587739115237212560,124.74186008,21.06233403,5.899308,test
2063,587739115241799883,134.64470994,26.2117505,9.833922,train
2064,587739115242258660,135.66550204,26.71675804,5.368198,train
2065,587739115771724291,119.70495615,18.29288651,7.928626,valid
2066,587739115772379540,120.98440277,19.27651552,3.827188,valid
2067,587739115777491151,131.80539458,25.3499371,5.61058,train
2068,587739115779981509,137.48339664,28.02750753,4.215254,train
2069,587739115781095596,140.05602839,28.98903772,7.793472,train
2070,587739131341832362,205.44955615,35.16861106,5.935249,train
2071,587739131346157731,216.79683355,32.48804304,7.588819,train
2072,587739131351138479,229.12472014,28.25608847,6.617729,valid
2073,587739131351793705,230.61651657,27.58573477,9.643223,valid
2074,587739131351990524,231.10684981,27.48130192,7.858256,test
2075,587739131352252747,231.74395094,27.11596213,6.376394,train
2076,587739131886502128,225.71793908,30.01417005,5.043644,train
2077,587739131888468178,230.320662,28.18912509,10.751331,test
2078,587739132416557077,208.29663245,35.57923345,9.160901,train
2079,587739132422127711,222.85830162,31.55669152,7.60395,test
2080,587739132425142612,230.19906398,28.73435475,4.031775,valid
2081,587739132960309468,226.23542944,30.86130845,6.517279,train
2082,587739132962800025,232.24188502,28.28793774,3.091829,valid
2083,587739132963258641,233.28671667,27.97313908,4.364924,test
2084,587739132965552277,238.31388128,25.37385921,6.668011,train
2085,587739152819159176,125.94940219,21.03363842,9.0629,train
2086,587739153351966840,117.4488571,16.28723534,4.881707,train
2087,587739153893032230,125.80146696,21.84631488,4.984549,test
2088,587739156580073637,148.92022594,30.7616603,6.443018,test
2089,587739156584529928,160.32076067,33.89922519,15.685275,train
2090,587739157110784254,134.28043007,25.31314248,6.066009,train
2091,587739157112553703,138.25834894,27.11703632,6.516447,test
2092,587739157114257502,142.19023868,28.87660475,8.014463,train
2093,587739157114716310,143.27195961,29.17086664,11.879421,train
2094,587739157119565940,155.36332119,33.255693,5.95623,train
2095,587739157654798392,150.98288923,32.37610381,6.975133,valid
2096,587739158188916890,143.94164331,30.40717201,8.07315,valid
2097,587739158191407271,150.30186877,32.49986137,4.622953,train
2098,587739158191997112,151.73854913,33.11442757,5.067894,test
2099,587739158988587285,130.81653712,25.08165038,3.909037,train
2100,587739159268360264,158.31341187,35.58486556,7.602468,train
2101,587739159268884587,159.71547615,35.84991158,4.190155,test
2102,587739165700653322,242.41746474,21.86046866,7.599663,valid
2103,587739166776230171,246.68941609,20.35212852,11.041357,train
2104,587739166776492379,247.16626724,19.96735927,8.65299,valid
2105,587739167311528153,243.48734722,22.5982384,5.709771,train
2106,587739294013784129,165.17983419,32.36148223,5.135042,train
2107,587739295625314422,167.38117786,33.93380626,5.358274,valid
2108,587739296699646111,168.79736598,35.00537277,6.526018,train
2109,587739302608044039,189.34710008,33.93830514,3.860155,valid
2110,587739302611976236,200.09814243,33.135507,5.213333,train
2111,587739303138885722,172.84484663,33.92959504,7.891899,train
2112,587739303140524159,177.33634621,34.24037396,8.711985,train
2113,587739303148650647,199.64345193,33.60439661,7.114168,test
2114,587739303148847126,200.19305418,33.44371459,6.401272,train
2115,587739304753561704,183.90990392,35.74170312,7.759752,train
2116,587739304755920950,190.63973051,35.53708915,3.262437,train
2117,587739304759001167,199.17711871,34.92992303,8.950251,train
2118,587739305286369412,172.63362792,35.50280854,7.730769,valid
2119,587739305287614592,176.0951553,35.86111748,7.087232,train
2120,587739305288663089,178.99117776,36.09280964,9.678882,train
2121,587739305292333059,189.26789367,36.03581966,6.736481,train
2122,587739375629762701,147.07979841,27.97432322,5.421351,test
2123,587739375631269987,150.91224711,29.02200343,9.090657,train
2124,587739376155033971,121.11325483,16.5581326,9.033321,test
2125,587739376166437015,146.55991656,28.12374243,12.743098,train
2126,587739376168206395,150.74358356,29.52476322,5.62794,test
2127,587739376171679849,159.60422088,31.78478687,7.04672,valid
2128,587739376171745345,159.8863297,31.72867737,8.348094,test
2129,587739376703176878,146.03024947,28.43575254,4.078831,test
2130,587739376705405099,151.52520606,30.21618591,5.390145,test
2131,587739377235132588,134.34802369,24.23745049,4.633769,valid
2132,587739377244307591,156.56771998,32.00067987,7.017957,train
2133,587739378315493486,149.71715023,30.87444088,6.665477,test
2134,587739379910443109,209.11937505,31.59641267,6.606796,train
2135,587739379916144855,223.45706926,27.70429402,6.50891,valid
2136,587739379916341474,223.89705577,27.51121466,7.293802,train
2137,587739379917062300,225.59488778,27.03339981,7.206736,test
2138,587739380458586332,236.51628828,22.9995961,5.471693,train
2139,587739380987789455,218.58553676,30.08430962,8.638179,train
2140,587739380990411044,225.04187782,28.01543534,13.149282,valid
2141,587739380992377080,229.81972649,26.3852475,7.630627,test
2142,587739381523153063,214.93054167,31.49731891,7.244887,test
2143,587739381523808415,216.66862881,31.15440926,3.484317,test
2144,587739381526822960,224.06951652,28.82045258,8.460298,valid
2145,587739381532721213,237.7911581,23.32766178,10.632749,test
2146,587739381532918040,238.22376374,23.02383638,7.941438,test
2147,587739382063038643,222.67279085,29.78480441,7.31889,valid
2148,587739382066905336,231.95957463,26.27465055,6.097275,train
2149,587739384744706408,248.75158247,16.66706136,5.41923,test
2150,587739405703643210,171.83642239,33.06313441,3.480095,valid
2151,587739405704626259,174.49896673,33.48274451,8.236398,valid
2152,587739405705150653,176.038758,33.48227385,10.396981,train
2153,587739405713473666,198.76788709,33.05873353,15.138717,test
2154,587739405714587755,201.74943126,32.70633382,9.082146,valid
2155,587739405714915375,202.67715285,32.54696512,11.27125,train
2156,587739405715177491,203.28108356,32.5141708,6.754035,test
2157,587739405718126695,211.02523848,31.0872003,8.859613,train
2158,587739405720092820,216.02195973,29.81360908,4.764144,train
2159,587739406231863410,149.32382414,28.74208021,2.893808,train
2160,587739406241693792,174.98699234,33.94139915,7.69798,valid
2161,587739406242939036,178.4781872,34.14405585,4.679077,train
2162,587739406244642956,183.19373494,34.2694995,6.877036,valid
2163,587739406250803257,200.06489625,33.29750878,8.113868,valid
2164,587739406255980591,213.72798957,30.88934284,10.019839,train
2165,587739406257946797,218.64350869,29.41184618,9.740973,train
2166,587739406259519651,222.57275512,28.27979504,7.154981,test
2167,587739406260895935,225.83725645,27.11554653,4.452837,train
2168,587739406264172786,233.56436016,24.15351217,6.915545,valid
2169,587739406754578785,117.73504032,14.76781944,9.49861,valid
2170,587739406758576189,126.04006564,19.41220744,9.924024,train
2171,587739406761394442,132.11573486,22.63365405,9.378792,test
2172,587739406767489154,146.13233993,28.26590425,6.62571,test
2173,587739406767554594,146.29097204,28.29119706,9.037248,test
2174,587739406768144491,147.66729182,28.79936125,10.492748,train
2175,587739406776664198,169.83725,33.7330176,6.567486,valid
2176,587739406785773762,195.05331477,34.34709637,6.084028,train
2177,587739406787805278,200.5434999,33.6731867,5.131143,train
2178,587739406793900130,216.57629686,30.40325369,8.134358,test
2179,587739406798487761,227.71405297,26.83562488,4.994606,train
2180,587739406799601930,230.38168622,25.94499127,6.132176,valid
2181,587739406801895537,235.64793319,23.67004692,16.618357,train
2182,587739406804451557,241.17715301,20.86948463,6.565849,train
2183,587739407293415871,121.64338947,17.44321663,9.79413,train
2184,587739407299641524,134.97378993,24.25861513,8.227674,test
2185,587739407301869601,139.99445504,26.55266666,8.389768,train
2186,587739407304753390,147.00493816,29.00317194,9.733024,train
2187,587739407307374695,153.39045914,31.0247928,5.946249,train
2188,587739407312486493,166.91713752,33.76491877,8.095798,train
2189,587739407312945285,168.09695295,33.970661,10.604499,train
2190,587739407313338509,169.21543546,34.17840738,4.640691,train
2191,587739407314452517,172.2767737,34.40253899,12.672469,train
2192,587739407315501203,175.1724321,34.62147453,7.277741,train
2193,587739407316942989,179.07915691,34.93947743,11.612653,valid
2194,587739407335031015,227.21930335,27.54692972,5.772446,test
2195,587739407336996991,231.72311547,25.82430836,5.780336,train
2196,587739407336997050,231.76790559,25.76621205,8.789379,test
2197,587739407337062631,231.9603421,25.67543507,5.779482,test
2198,587739407341715628,242.18796678,20.91706892,7.995491,train
2199,587739407831466271,123.81705243,19.16326462,5.421901,train
2200,587739407832383763,125.73381664,20.21182887,5.823395,train
2201,587739407835594909,132.61487666,23.79711938,7.3668,test
2202,587739407843524782,151.54457793,30.74066715,5.853891,test
2203,587739407843590249,151.60446611,30.9023276,6.889661,test
2204,587739407843786942,152.21849281,30.98767667,5.770413,valid
2205,587739407847719088,162.42072097,33.41396687,6.034657,train
2206,587739407852634262,175.8214944,35.12976635,5.385697,train
2207,587739407854600396,181.3286677,35.42131926,6.273118,train
2208,587739407858335813,191.84903801,35.3520664,16.000353,valid
2209,587739407867314319,215.96651003,31.43982952,6.826781,train
2210,587739407868297401,218.52209456,30.80856473,5.791935,train
2211,587739407869018308,220.34050535,30.3334313,7.372176,train
2212,587739407876358368,237.63582399,23.57544158,6.222716,train
2213,587739407877275702,239.57270554,22.67475624,12.728429,train
2214,587739408375021777,138.33409334,26.68233998,4.765074,train
2215,587739408377643171,144.58768793,28.99814446,6.329827,test
2216,587739408381837469,155.02616524,32.17993406,4.552631,train
2217,587739408387473511,170.09332753,35.07096609,13.376624,train
2218,587739408397697048,198.69057542,35.14846266,5.360433,train
2219,587739408406937679,223.05967975,29.84542896,14.381162,valid
2220,587739457222606959,214.36747208,27.99580304,5.724123,test
2221,587739457225359413,221.25330249,26.30112902,12.121464,train
2222,587739457762361517,221.73244182,26.48121888,6.147824,valid
2223,587739458834661555,218.47506739,28.20965013,7.346033,test
2224,587739459370418346,215.71813496,29.36810412,6.413497,test
2225,587739459370483933,216.01886284,29.34413786,4.838748,valid
2226,587739459371008009,217.18263098,29.03407652,8.006508,train
2227,587739459371204625,217.74370558,28.94887889,5.459102,train
2228,587739459372646542,221.36903001,27.87164221,7.050579,test
2229,587739459373564108,223.67966151,27.32565997,6.641283,test
2230,587739504470458477,186.40645083,31.48873347,8.537685,train
2231,587739504477601895,205.31271616,29.91982811,6.885942,train
2232,587739504477601948,205.32034049,29.83453637,10.26984,test
2233,587739504477863990,206.05882044,29.80412409,10.184525,test
2234,587739504477929553,206.2189228,29.7709139,17.421852,train
2235,587739505543872648,185.4568679,32.29706502,7.198347,test
2236,587739505548394613,197.6629031,31.73821802,7.129393,train
2237,587739505553309837,210.58464527,29.84815993,7.596053,test
2238,587739506078777356,180.1457911,32.66456739,8.158732,train
2239,587739506088935600,207.40768799,30.7681827,8.665524,valid
2240,587739506615320710,179.19291881,33.11109366,5.39175,train
2241,587739506620629116,193.67644582,32.97523413,5.976829,train
2242,587739506622922832,199.96819301,32.35822296,7.235051,test
2243,587739506625937579,207.90398091,31.24513266,5.825908,train
2244,587739507152781464,180.87153148,33.67601561,10.481699,train
2245,587739507152978047,181.39873037,33.62338791,3.392942,train
2246,587739507155075204,187.15572719,33.62488417,5.772717,valid
2247,587739507155599391,188.55590355,33.67415641,7.075101,train
2248,587739507156648130,191.42482459,33.40793646,13.171325,test
2249,587739510373286438,249.20205813,17.08437607,11.493215,train
2250,587739607549935729,174.94675658,30.90953988,12.010908,valid
2251,587739607554326557,186.63685301,31.4313084,11.080458,test
2252,587739607554392225,186.83670941,31.41567171,5.908636,train
2253,587739607556292739,191.933534,31.14569193,5.321217,train
2254,587739608090149002,183.87285196,31.8044782,11.340123,train
2255,587739608096309325,200.20253971,30.75769449,13.126804,train
2256,587739608101421214,213.37000226,28.42613524,6.503669,valid
2257,587739608619614291,164.01751152,30.51218061,5.802044,train
2258,587739608625840238,180.618567,32.15251821,4.709604,train
2259,587739608636588128,209.25488979,29.88758454,3.615554,valid
2260,587739609158910058,170.34314249,31.72758576,5.054824,valid
2261,587739609165004919,186.90652414,32.53697232,7.95913,test
2262,587739609167888437,194.69477344,32.19212171,8.421147,train
2263,587739609175621756,214.82738219,29.1150524,5.520171,train
2264,587739609176145945,216.15461055,28.6891213,9.039265,test
2265,587739609702858865,189.51612347,32.96605165,5.209066,train
2266,587739609710264487,209.35574629,30.74955331,5.330321,valid
2267,587739610235011095,176.57406756,33.20448225,11.632803,train
2268,587739610240122971,190.53953275,33.22164117,6.959139,test
2269,587739646207197187,164.77240482,29.80897827,5.860144,train
2270,587739646207721614,166.24743031,30.1072132,8.050752,train
2271,587739646208442525,168.01963766,30.47250311,5.58885,valid
2272,587739646735351906,143.04397135,24.85252955,6.889471,test
2273,587739646745116786,167.52957881,30.71541177,9.206549,train
2274,587739646747738230,174.49109598,31.49535379,6.520261,train
2275,587739647273009368,144.80406127,25.91363704,7.117452,train
2276,587739647273205812,145.30168923,26.09014399,9.757943,test
2277,587739647275958414,151.98779036,28.02999216,9.659576,train
2278,587739647810863320,147.08040838,27.001042,6.736614,train
2279,587739647819841669,169.9733423,32.01505646,5.77231,train
2280,587739648353763409,162.04533721,31.04802707,5.551431,valid
2281,587739648887947434,155.08570439,30.02557614,7.691867,train
2282,587739648893386787,169.25044278,32.59749727,14.981689,test
2283,587739651569549429,235.1834345,21.8782754,9.087996,test
2284,587739652105764976,233.97556368,22.76674201,6.667254,test
2285,587739652107665545,238.28453078,21.07465099,11.663944,train
2286,587739652643160246,235.28856625,22.75329423,10.737002,train
2287,587739652648534225,247.10525225,17.26048002,10.527944,train
2288,587739706332020880,205.20157931,27.51166175,7.022377,train
2289,587739706332348468,206.04637571,27.27503555,9.065449,valid
2290,587739706332348505,205.97074851,27.36440811,7.371047,valid
2291,587739706334249143,210.81649688,26.4659387,9.253934,train
2292,587739706335363170,213.46784129,26.02136793,8.706656,train
2293,587739706339426521,223.39983776,23.37060707,4.486851,test
2294,587739706340278427,225.3738997,22.79718399,3.841617,train
2295,587739706869743767,207.42590405,27.46947164,8.020904,test
2296,587739706876166343,223.15492249,23.86937589,8.087745,train
2297,587739706877411495,226.09123634,22.99221234,4.360795,valid
2298,587739706877477087,226.317148,22.9464137,7.385408,test
2299,587739706877477124,226.31180007,22.8827962,5.617421,train
2300,587739706881605857,235.75513244,19.42522268,4.676631,test
2301,587739706884030676,241.08147246,17.18039921,9.717036,valid
2302,587739706884489629,242.11683195,16.85660206,7.737143,valid
2303,587739706884686262,242.49583965,16.60236102,9.728962,test
2304,587739707406418109,207.05710962,28.10631375,8.882961,train
2305,587739707407597601,210.04270681,27.58667097,10.567356,valid
2306,587739707413758126,225.04536875,23.76367314,7.078508,train
2307,587739707415658726,229.40399169,22.22837755,8.213646,test
2308,587739707416445134,231.28234609,21.63054729,8.587918,train
2309,587739707420573727,240.46422275,17.9574928,18.708281,test
2310,587739707420770409,240.93982985,17.70948067,4.635357,test
2311,587739707421687898,242.92837533,16.91974398,6.310294,test
2312,587739707423130115,246.08312769,15.46338483,8.642437,train
2313,587739707425161628,250.31981688,13.39179203,17.436188,valid
2314,587739707947221123,216.99242548,26.50450292,19.580303,train
2315,587739707949908021,223.48210544,24.59053453,8.86898,train
2316,587739707950956695,225.92004539,23.86451135,4.748816,train
2317,587739707953053733,230.79539482,22.25670726,9.143172,train
2318,587739707957248230,240.23721424,18.61469874,10.817036,test
2319,587739707959083385,244.32186967,16.8277449,8.251092,test
2320,587739708478914706,204.03559825,29.44550276,10.143109,train
2321,587739708479504511,205.47055989,29.19047867,4.597249,valid
2322,587739708482650220,213.42137071,27.63382408,4.68212,train
2323,587739708488679595,228.18911606,23.68366068,6.824399,train
2324,587739708490907800,233.21038452,21.80518026,6.726614,test
2325,587739708492808444,237.59666425,20.10947771,5.051076,valid
2326,587739708495298803,242.9537253,17.80342733,3.825291,test
2327,587739709014933564,201.73463863,30.04373877,5.391983,train
2328,587739719213318169,184.88639858,28.94236856,8.919045,valid
2329,587739719214497900,187.98214399,28.82019689,7.124591,valid
2330,587739719224197234,212.66250413,25.94128369,5.550992,train
2331,587739719753793654,194.23135758,28.95625216,5.557841,valid
2332,587739719753793674,194.25068769,28.90375656,6.455401,train
2333,587739719754252345,195.51842695,28.89457858,7.811492,train
2334,587739719756087377,200.20115296,28.42449275,8.235377,test
2335,587739719762313290,215.80355641,25.5808675,7.907957,test
2336,587739719762837671,217.25063587,25.36586948,6.961131,train
2337,587739719763361939,218.42343794,24.92635138,5.044897,train
2338,587739719765721248,224.11212212,23.38391653,8.180788,train
2339,587739719766311129,225.50974441,22.89380467,11.18498,train
2340,587739719766573172,226.00325314,22.76940822,6.826634,train
2341,587739719768146128,229.73222595,21.46376566,11.568765,train
2342,587739720296038576,208.19610471,27.55375767,7.921178,test
2343,587739720297873442,212.72701204,26.81437546,15.550803,test
2344,587739720299315327,216.35189359,25.94215957,8.917614,train
2345,587739720299511955,216.81105255,25.8886643,13.069098,train
2346,587739720305082445,230.0389473,21.90477416,16.037283,train
2347,587739720305672298,231.33702874,21.44904886,6.81905,test
2348,587739720308424876,237.62620268,18.89559988,7.564795,train
2349,587739720832843891,208.06343393,28.17796113,10.458584,train
2350,587739720835596352,214.89328483,26.6163918,12.066854,train
2351,587739720836841601,218.03191092,26.01025065,9.116904,test
2352,587739720843591867,233.98491757,20.94607694,10.441088,train
2353,587739720843657436,234.03671025,20.76449021,10.312847,valid
2354,587739720847982969,243.67639989,16.77693767,9.074103,train
2355,587739720848375864,244.4900673,16.52739289,6.999808,train
2356,587739721362571380,189.60320865,30.43115868,4.549004,train
2357,587739721362702464,189.87650192,30.50229195,6.396619,test
2358,587739721373188266,216.94405799,26.73624275,10.90229,valid
2359,587739721378758809,230.14525951,22.73179572,11.537749,valid
2360,587739721380462813,234.12079115,21.37518263,8.80072,train
2361,587739721386426656,247.17517418,15.62968975,9.25029,train
2362,587739721898000403,185.69532669,30.93229714,8.727992,test
2363,587739721904291981,202.41361484,29.77009769,16.055307,valid
2364,587739721907175495,209.70318254,28.59140652,11.111916,train
2365,587739721909797084,216.41478448,27.16067848,6.186038,test
2366,587739721911173263,219.7568559,26.44043067,6.371181,train
2367,587739721915170971,229.26429689,23.46418442,6.667493,valid
2368,587739809416216801,220.98482822,21.91241394,4.799405,train
