,objid,ra,dec,petroRad_g,group
2073,587739097529450523,193.67802496,37.15472599,8.598553,test
2074,587739097530892444,197.86693121,36.73160935,18.661663,test
2075,587739098057539679,168.50960006,36.6949455,13.964074,train
2076,587739098066649212,194.78553375,37.31378922,26.710526,train
2077,587739098592837672,164.00848211,36.43735338,7.155177,train
2078,587739098593886256,166.99815925,36.87228477,23.178047,train
2079,587739099131281567,168.38015163,37.5461914,19.817055,test
2080,587739114166026486,130.61732366,23.24142335,6.616078,train
2081,587739114700275742,124.80316765,20.51072781,34.308449,train
2082,587739114702307349,129.11790578,22.8474618,8.931908,train
2083,587739114702766203,130.09460567,23.53966921,27.246115,test
2084,587739114705125588,135.37869667,26.11458138,7.376359,train
2085,587739114707222694,140.22702481,28.15377545,21.366287,test
2086,587739114709909671,146.64476311,30.65308508,18.768181,test
2087,587739115241406697,133.72521098,25.84729647,7.404401,train
2088,587739115245469797,143.26517846,29.92835552,20.93568,train
2089,587739115246714953,146.23570593,31.09784239,24.782822,test
2090,587739115771199934,118.62257048,17.70104826,11.880253,test
2091,587739115781226659,140.28418617,29.26606683,5.822126,test
2092,587739115781357763,140.72428908,29.3290149,22.727554,train
2093,587739115783520465,145.98924042,31.29241846,17.612125,test
2094,587739130808762444,215.27970564,32.46231091,7.974514,train
2095,587739130813350048,226.73228238,28.69457602,10.864454,train
2096,587739131343470620,209.8011658,34.29328111,12.337735,train
2097,587739131348517250,222.85050514,30.75541555,8.86195,train
2098,587739131351007530,228.87357474,28.37792313,10.521611,train
2099,587739131351597401,230.1889395,27.70833661,10.965137,valid
2100,587739131353628941,234.91835227,25.73982822,16.779406,train
2101,587739131877589107,202.53441139,36.14342549,7.304115,train
2102,587739131878703197,205.59168799,35.62412413,17.498959,train
2103,587739131878899906,206.14347505,35.5700366,7.334983,test
2104,587739131879293091,207.09214944,35.25393179,7.914614,train
2105,587739131887092011,227.13344212,29.43440438,6.444563,valid
2106,587739131888599441,230.80735978,28.10448607,5.702666,train
2107,587739131889778887,233.40763238,26.87183109,12.298434,valid
2108,587739131890303336,234.64716591,26.22177207,19.830624,valid
2109,587739131890434368,234.9221147,26.11955044,10.296996,train
2110,587739131890696405,235.46768148,25.9640319,11.150961,valid
2111,587739131891089653,236.33998679,25.44369725,22.563099,valid
2112,587739132415311962,204.97357145,36.10701814,8.192342,valid
2113,587739132417146995,209.84241878,35.1373531,13.069657,valid
2114,587739132418588743,213.81756826,34.34837957,20.6409,train
2115,587739132423373012,225.89194636,30.40648044,8.820052,test
2116,587739132425142549,230.20465038,28.8545666,8.887535,train
2117,587739132425404701,230.70326133,28.42688019,5.899817,train
2118,587739132425404777,230.81104131,28.52473334,14.88762,train
2119,587739132425994553,232.10199016,27.94263055,14.8614,train
2120,587739132426715536,233.84096652,27.12466395,7.506052,valid
2121,587739132429598943,240.18208358,24.05448363,6.631536,train
2122,587739132959981659,225.48735444,31.07347796,7.917194,train
2123,587739132962275610,230.94078615,28.82039669,14.070596,test
2124,587739132965159229,237.61744747,25.87165119,9.891961,train
2125,587739132965290293,237.96700041,25.75232975,14.058901,train
2126,587739132965683439,238.70239668,25.19272072,7.513792,train
2127,587739133489053751,205.03795547,36.86109232,20.363283,train
2128,587739133489578017,206.54720172,36.59682589,18.384256,train
2129,587739133494558749,219.81470328,33.33527707,12.296032,train
2130,587739152817324356,122.18714338,18.70129611,8.940668,test
2131,587739152818241795,124.06357967,19.80431634,8.248056,train
2132,587739153351901824,117.47453215,16.11149949,8.216671,valid
2133,587739153352294924,118.17739902,16.68387972,6.935636,test
2134,587739153890148482,119.86758014,18.30736923,12.528358,train
2135,587739153892638773,124.8837961,21.39430333,25.543146,test
2136,587739154432327925,130.71950069,25.07040928,31.230171,valid
2137,587739156583022696,156.35511836,32.95358676,6.232164,train
2138,587739157113798784,141.09534023,28.29302514,18.383286,train
2139,587739157120549024,158.02977465,33.78408152,7.680653,valid
2140,587739157652963393,146.38965273,30.77108019,8.27771,train
2141,587739157655978129,154.13069095,33.16419792,10.635057,train
2142,587739157656698907,155.92422648,33.77398504,24.105619,train
2143,587739158192980142,154.29358578,33.64808052,7.060202,test
2144,587739158194159717,157.3334662,34.53648877,8.835169,train
2145,587739158724280493,140.26263763,29.4209619,6.479735,valid
2146,587739159267049522,154.78584813,34.67502403,17.745428,valid
2147,587739165701505245,244.19791909,20.94240717,15.982135,train
2148,587739165701636461,244.45600308,20.69129868,21.417322,train
2149,587739295086805145,162.98704728,32.95649544,7.634856,train
2150,587739295089164424,169.28452252,33.9196291,13.57214,valid
2151,587739295624331358,164.68134884,33.5444007,14.694372,train
2152,587739295625773067,168.56355846,34.15437927,14.030991,valid
2153,587739296162578603,168.37842965,34.65322925,6.387163,train
2154,587739296163430556,170.69231486,34.8657306,11.665752,valid
2155,587739296699908240,169.60213053,35.09641493,8.240281,valid
2156,587739302602866760,175.21267305,33.68956797,20.454077,valid
2157,587739302604505196,179.68254359,34.01244246,12.09374,valid
2158,587739302606602316,185.49434726,34.14331351,10.533695,train
2159,587739302607782004,188.76037898,34.04488692,6.668084,valid
2160,587739302607978575,189.32644415,33.92211654,6.495656,valid
2161,587739302608437379,190.54290256,33.92994935,5.530292,train
2162,587739302610468893,196.0311349,33.5966178,10.779198,test
2163,587739303145504943,191.12063321,34.27146267,7.075782,train
2164,587739303150485606,204.55435583,32.82287934,25.53582,train
2165,587739303675494612,171.99422198,34.28954394,6.998188,valid
2166,587739303675953379,173.37481496,34.3162417,22.027927,valid
2167,587739303684735123,197.70716616,34.2372054,11.889349,train
2168,587739303686308012,201.9896859,33.75805686,7.092691,train
2169,587739304214790291,178.71037595,35.18814326,6.276262,valid
2170,587739304224948332,206.7145591,33.39338869,7.835837,train
2171,587739304751202443,177.4163737,35.49122586,6.673434,valid
2172,587739304751661184,178.71757059,35.60397225,11.553565,test
2173,587739304752119907,179.85169427,35.60207876,11.360775,train
2174,587739304754151537,185.72489009,35.73208987,11.787967,test
2175,587739305288269913,177.8435557,35.92389873,8.755351,train
2176,587739305290432611,183.95349526,36.12319876,9.734778,train
2177,587739305295806517,199.16640599,35.31668232,16.670782,test
2178,587739375625568379,137.34292056,24.24538638,12.558966,test
2179,587739375629893821,147.50296949,27.99640008,14.308444,train
2180,587739375631728662,151.94426886,29.33776759,9.913284,train
2181,587739375632777370,154.62177248,30.05822982,9.370389,train
2182,587739375634219130,158.3507372,31.03998481,14.510053,train
2183,587739376154509763,120.11536268,15.91401101,12.080084,valid
2184,587739376155427025,122.03396793,16.92878871,12.1205,test
2185,587739376157262048,125.84649828,19.03001371,8.120333,train
2186,587739376162439334,137.08235096,24.56644223,9.71517,train
2187,587739377229627887,122.46700991,18.38226539,9.600922,test
2188,587739377231462496,126.30028776,20.33474548,29.41787,train
2189,587739377236771089,138.12670145,25.90014867,8.005739,train
2190,587739377239195787,143.76332066,28.21974498,11.28604,valid
2191,587739377244962829,158.18391954,32.23754375,6.462006,train
2192,587739377772855603,136.06764113,25.47071285,8.727571,test
2193,587739377774428309,139.68351268,27.11161243,7.862639,test
2194,587739377775214689,141.59960959,27.73190444,8.537411,valid
2195,587739379914178683,218.57072588,29.23281754,10.263515,test
2196,587739379914965160,220.63850335,28.72645447,36.287716,train
2197,587739379917193337,225.92440732,26.89212011,9.994253,train
2198,587739379917324464,226.32679857,26.82350768,9.495564,test
2199,587739380450263218,216.79810131,30.30230702,9.56065,test
2200,587739380458389580,236.09422069,23.25343859,19.265131,train
2201,587739380461404437,242.62335627,19.95424159,21.412825,valid
2202,587739380991197394,226.96350843,27.45200756,18.844912,valid
2203,587739380992835739,230.76205798,25.92847972,10.779285,test
2204,587739380997423378,241.05613306,21.25788814,6.989117,train
2205,587739381521186890,209.74433364,32.76656975,15.928429,train
2206,587739381525315810,220.50349261,30.06927072,13.380845,test
2207,587739381525971167,222.0510299,29.50191053,16.026537,train
2208,587739381527085149,224.69909327,28.54789742,9.501344,train
2209,587739381533442308,239.37825126,22.53177141,9.081692,test
2210,587739382068674846,236.017204,24.69418961,6.47276,test
2211,587739382069592312,238.0091022,23.73415173,13.741286,train
2212,587739382594732112,209.52407283,33.66350741,14.197532,train
2213,587739405695779027,151.47906686,29.13914767,10.282977,test
2214,587739405716619438,207.20652166,31.75422931,12.643756,test
2215,587739405719371927,214.29696698,30.23134755,16.409761,train
2216,587739405720289436,216.55326728,29.69493498,8.687228,train
2217,587739406237433967,163.5534271,32.41385455,15.009709,train
2218,587739406241497256,174.54998683,33.83589395,7.945566,train
2219,587739406252638323,204.95177866,32.53815374,6.774284,test
2220,587739406253424766,207.04193177,32.17530488,12.335742,test
2221,587739406253687028,207.85270308,32.13655115,6.909165,test
2222,587739406257094795,216.51665955,30.0640993,8.736722,test
2223,587739406257946813,218.69088815,29.46814044,6.495185,valid
2224,587739406264041705,233.21385004,24.27129937,5.259258,train
2225,587739406765195456,140.74631589,26.30645039,10.15752,train
2226,587739406765850671,142.31169651,26.79613006,19.798615,test
2227,587739406775550041,166.72125663,33.28068541,7.805841,train
2228,587739406776860804,170.34467863,33.72718715,17.085115,test
2229,587739406786953324,198.16274363,34.06508442,16.897961,train
2230,587739406789050487,203.88863312,33.29438138,6.939931,train
2231,587739406792392883,212.67862434,31.403489,15.228414,test
2232,587739406794686695,218.53813539,29.91027165,13.354407,train
2233,587739406795735155,221.02661722,29.10172116,13.930334,train
2234,587739406796456066,222.8303056,28.53020655,10.492743,train
2235,587739406799274237,229.65869601,26.18503765,15.826591,test
2236,587739406799929597,231.12157541,25.61337267,7.687506,valid
2237,587739406803009815,238.13828298,22.48035267,8.757069,test
2238,587739406803009821,238.10151105,22.41102189,8.554184,valid
2239,587739406803140832,238.34799101,22.3190045,15.315242,test
2240,587739407291384323,117.4911119,15.0614743,11.533752,train
2241,587739407292105385,118.96723354,15.96866269,8.858639,test
2242,587739407306719349,151.71604901,30.54454634,9.051915,test
2243,587739407313076267,168.4588679,34.05598532,15.121733,valid
2244,587739407320154250,188.11721011,34.99481184,5.565382,test
2245,587739407326052358,204.24686231,33.57022905,24.991297,valid
2246,587739407331885183,219.4741902,30.14359232,11.275693,test
2247,587739407332081830,219.98833674,29.93424936,9.0793,test
2248,587739407335096520,227.34476898,27.55731518,7.76587,test
2249,587739407335882940,229.18742016,26.86381976,9.74802,train
2250,587739407335948434,229.270553,26.68536638,11.441998,train
2251,587739407337259013,232.26585328,25.45822204,22.677086,test
2252,587739407341453481,241.62798993,21.11644866,2.72457,train
2253,587739407835922560,133.34784064,24.09958643,8.509193,train
2254,587739407841296534,145.98121756,29.11574364,13.028622,test
2255,587739407856763031,187.38597432,35.58694449,10.274662,train
2256,587739407858466927,192.06958411,35.25291984,9.053636,test
2257,587739407858466990,192.19112188,35.33270271,27.589365,train
2258,587739407858991240,193.62828462,35.29687557,17.626513,test
2259,587739407859581009,195.22756582,35.18578975,11.12049,train
2260,587739407860236306,196.98057983,34.9194489,11.208184,train
2261,587739407865676053,211.78818637,32.47190573,15.062234,valid
2262,587739407873867909,231.96453461,26.19014469,5.635754,train
2263,587739407874457763,233.2519911,25.56865243,15.037415,train
2264,587739407876620430,238.07726249,23.34330878,21.310295,train
2265,587739407876620538,238.15140331,23.3485688,10.763123,train
2266,587739407877734636,240.61159919,22.21114195,8.513948,test
2267,587739407877800225,240.81955449,22.06604029,12.597261,train
2268,587739407878521024,242.34541417,21.30697861,9.492839,valid
2269,587739408378626162,146.90719507,29.86852916,9.879725,train
2270,587739408380264596,151.01560347,31.04303513,13.974993,valid
2271,587739408386031861,166.24356824,34.55032352,5.614957,train
2272,587739408392519820,184.32350429,35.98874187,9.758739,valid
2273,587739408399007898,202.40093765,34.60202086,12.303576,valid
2274,587739408400842830,207.28168103,33.88552033,9.258503,train
2275,587739408408641724,227.27698548,28.44704625,13.045818,valid
2276,587739457763213424,223.70226579,25.79250379,21.368443,train
2277,587739458296283182,214.57714533,28.96831666,28.026207,test
2278,587739458296414390,214.90985303,28.86658808,8.455521,test
2279,587739458296676538,215.48067608,28.63319983,15.008977,valid
2280,587739458297331889,217.25679774,28.30956618,12.063261,test
2281,587739458832105491,211.9806772,29.8727595,27.338301,train
2282,587739458835120302,219.59145785,27.9295255,8.889026,train
2283,587739458838790160,228.36610082,25.20704627,20.4804,test
2284,587739459905519717,211.33467147,30.81158156,24.143682,valid
2285,587739504469278842,183.22671444,31.51453462,16.332024,valid
2286,587739504474587195,197.48812597,30.91313617,9.107036,train
2287,587739504475045936,198.63522222,30.70578362,20.922382,train
2288,587739504478584998,207.82596781,29.48008542,6.068763,train
2289,587739505012179029,199.37895225,31.09647669,23.891336,train
2290,587739505014603871,205.78681636,30.33773427,25.506956,test
2291,587739505015849037,209.03754501,29.67121196,17.841578,train
2292,587739505542299739,181.19090847,32.32640192,8.648351,test
2293,587739505545904231,190.92684622,32.15988491,10.465078,train
2294,587739505547346024,194.93887181,32.04501908,21.727581,valid
2295,587739505550164053,202.45080312,31.13014362,15.088803,test
2296,587739506078122130,178.48358279,32.6438782,7.768147,train
2297,587739506079236289,181.46096872,32.84760477,12.667557,train
2298,587739506084020280,194.4113537,32.55598551,14.319704,valid
2299,587739506616762448,183.15556174,33.30011111,10.531679,valid
2300,587739506621415568,195.81906326,32.72147043,21.076912,test
2301,587739507155337278,187.92812751,33.58743113,18.864857,train
2302,587739507157762144,194.4241921,33.20401684,7.639628,test
2303,587739507158745241,197.20397822,32.9882028,11.776407,test
2304,587739507160187002,201.1383457,32.61331999,14.257996,train
2305,587739507160252450,201.18199478,32.54027934,20.265169,train
2306,587739510909960596,248.91037055,17.60497094,8.76582,train
2307,587739607545675901,163.78924948,29.50043079,8.548935,train
2308,587739607546724423,166.52871692,29.93279748,21.863396,test
2309,587739607548035173,169.92114571,30.38467215,14.679224,train
2310,587739607550525546,176.48357258,31.03657442,7.587969,test
2311,587739607554457654,186.91700299,31.28663466,10.7959,test
2312,587739607556882515,193.38603701,31.02882582,14.727903,train
2313,587739607559372844,200.03461521,30.45008279,10.778595,test
2314,587739607560093783,202.00202939,30.21471992,12.469677,train
2315,587739607563698341,211.16908738,28.58847822,13.924194,train
2316,587739607565336699,215.32050824,27.68430357,16.103605,train
2317,587739608084971606,169.97056062,30.83894607,10.776764,train
2318,587739608091394080,187.12082452,31.81608063,18.386183,train
2319,587739608095850508,199.04787426,30.95212766,2.970173,train
2320,587739608099127461,207.70080046,29.76845876,17.61471,test
2321,587739608103059589,217.54635524,27.53172412,30.966593,test
2322,587739608621973526,170.26996072,31.25226633,20.059286,train
2323,587739608627413109,184.89766357,32.2010984,9.152901,train
2324,587739608629117022,189.42382882,32.08672674,21.934015,train
2325,587739608633180263,200.34023445,31.26952611,5.879938,valid
2326,587739608636981302,210.2665728,29.52557967,18.791838,test
2327,587739608639668361,217.00752842,27.94878468,19.409693,train
2328,587739608640716922,219.591766,27.33630525,17.882252,test
2329,587739609157599397,166.94413688,31.2913959,8.148874,valid
2330,587739609160482931,174.67368562,32.24687526,9.94635,train
2331,587739609167364130,193.26528812,32.32678218,11.408628,train
2332,587739609168543831,196.30898631,31.99971685,24.896624,train
2333,587739609173786650,210.1908242,30.07597737,16.727371,test
2334,587739609694339095,166.54340604,31.61629683,15.855537,train
2335,587739609694339096,166.54610634,31.61675447,14.8829,train
2336,587739609694470200,166.82729131,31.69964182,9.347132,train
2337,587739609696108637,171.29755638,32.25883277,16.123039,train
2338,587739609696174241,171.37186195,32.24499676,14.356633,test
2339,587739609706725483,199.93387767,32.09807624,17.333078,test
2340,587739609713410096,217.31926662,28.82188424,38.918343,valid
2341,587739610239533160,188.9876793,33.40930265,8.210477,train
2342,587739610243661969,200.28716649,32.55338762,18.760004,train
2343,587739610249166941,214.62569431,29.8562822,14.843331,test
2344,587739630096613532,226.91983428,24.96393371,8.940763,valid
2345,587739630633418780,226.88532701,25.48496199,12.494265,train
2346,587739631169896658,226.160008,26.20496222,12.186778,valid
2347,587739631170027680,226.46913378,26.04638611,11.373224,test
2348,587739631707160750,227.25427506,26.21018048,7.729995,test
2349,587739646200316032,147.64230576,25.79026185,14.668258,valid
2350,587739646735876246,144.29788086,25.3242355,8.384003,valid
2351,587739647274254477,147.82680706,26.82164037,12.009287,train
2352,587739647274844293,149.1557078,27.26083941,14.085559,train
2353,587739647275761792,151.480349,27.77474776,8.892195,test
2354,587739647281594516,166.35560796,31.10526594,10.783161,valid
2355,587739647281856710,167.07499471,31.19111835,11.359795,test
2356,587739647819513943,169.03016978,31.71750625,12.950377,train
2357,587739648346816624,144.57253643,26.68489039,15.046629,train
2358,587739648347734103,146.89206873,27.39233906,9.936064,test
2359,587739648352256135,158.18178871,30.44117847,6.759923,valid
2360,587739648353763417,162.05896735,31.08093365,7.102078,test
2361,587739648356712544,169.85608166,32.31629434,13.247073,train
2362,587739648889782429,159.80477443,31.11401274,22.528862,train
2363,587739648889978979,160.26861628,31.17127937,12.42431,train
2364,587739648890765482,162.38950241,31.56095567,11.650828,valid
2365,587739651030909136,231.07871299,23.10602035,10.532267,train
2366,587739651032285351,234.17646009,21.88924643,14.83403,train
2367,587739651032678648,235.03679117,21.51558931,19.111225,train
2368,587739651032744127,235.18256058,21.29623512,11.018318,train
2369,587739651568435412,232.755418,22.9528994,7.834249,train
2370,587739651570270368,236.84913684,21.20216793,10.242467,train
2371,587739652107075627,236.83149121,21.53111634,15.890478,test
2372,587739652107665466,238.233444,21.10050709,34.007015,train
2373,587739652642373932,233.59417055,23.50168411,12.598864,train
2374,587739706328219769,195.3544822,28.67722809,15.632039,train
2375,587739706328481945,196.16275049,28.62886405,14.116024,train
2376,587739706331889728,204.78717822,27.5980486,14.885123,test
2377,587739706332872862,207.38792957,27.21984704,9.654459,train
2378,587739706334183575,210.60196309,26.55069209,9.023905,train
2379,587739706337001683,217.59310024,24.93482846,9.245808,train
2380,587739706865156346,195.70462205,29.08976442,5.640173,test
2381,587739706865746045,197.21167609,28.88625303,9.577052,test
2382,587739706870333468,208.82263161,27.27785857,6.260525,train
2383,587739706870661300,209.75724755,27.07645537,7.795877,test
2384,587739706871185581,211.06823807,26.78304212,10.982062,train
2385,587739706872758424,214.9573469,25.93516238,11.75133,train
2386,587739706876887142,224.8108238,23.30772468,6.450402,train
2387,587739706879246554,230.41931947,21.50224749,5.65036,valid
2388,587739706882982244,238.85746232,18.30699414,15.712982,valid
2389,587739707403403422,199.23037696,29.20287903,9.02097,test
2390,587739707410153677,216.34495578,26.07900114,10.310108,test
2391,587739707411005635,218.49003645,25.69023846,5.545709,valid
2392,587739707411792118,220.36711719,25.01391898,7.792475,test
2393,587739707413889124,225.26601031,23.6073949,12.867153,train
2394,587739707413954715,225.49588967,23.66452887,8.457844,test
2395,587739707417493611,233.65619011,20.73604859,13.460269,test
2396,587739707944402960,209.91393665,28.06122291,22.000111,valid
2397,587739707953578218,232.09279547,21.73097013,8.583036,valid
2398,587739707957051536,239.94084018,18.80109116,19.116886,train
2399,587739707957772688,241.44291722,18.01681185,14.037985,test
2400,587739707962097965,250.64567932,13.83671313,9.740222,train
2401,587739708478914730,204.04739163,29.39386968,16.0142,train
2402,587739708490711296,232.81296707,21.87173307,13.389218,train
2403,587739708491170066,233.90440776,21.50394065,17.220406,test
2404,587739708492480751,236.81967862,20.44133162,11.185766,test
2405,587739709014016155,199.42280975,30.27629551,10.720903,test
2406,587739709019586563,213.68284934,28.01198672,5.770581,train
2407,587739709021028592,217.40678534,27.12219833,12.299555,train
2408,587739719213908092,186.35615253,28.94400252,13.778704,test
2409,587739719214956621,189.18682854,28.85284049,11.304408,test
2410,587739719218102365,197.23822198,28.28050972,17.768227,train
2411,587739719753924720,194.64825681,28.87876691,7.532563,train
2412,587739719755890739,199.78430866,28.50691783,32.920052,valid
2413,587739719757725861,204.44582684,27.82817342,12.711123,train
2414,587739719763558489,218.94058816,24.72579628,21.819263,train
2415,587739719766966351,226.99369085,22.41364649,10.830544,train
2416,587739719773651323,242.03997572,16.67736351,5.727273,train
2417,587739720288305246,188.17904072,29.71238403,28.089161,valid
2418,587739720288632949,189.06123511,29.68180023,10.269748,test
2419,587739720291188831,195.62305862,29.20963459,10.044396,valid
2420,587739720293613620,202.05830423,28.66925284,11.524554,train
2421,587739720294793243,204.94528971,28.1134917,7.937679,valid
2422,587739720298594391,214.59981374,26.385877,21.024027,train
2423,587739720298791055,215.10118194,26.28455545,9.484584,test
2424,587739720300232839,218.55576083,25.46537196,20.590769,train
2425,587739720300429384,219.02043297,25.28220162,8.585284,train
2426,587739720301674669,222.05471926,24.30983933,10.671412,test
2427,587739720303181999,225.67501862,23.33362096,34.475594,test
2428,587739720306065589,232.24525016,21.00281148,7.563172,valid
2429,587739720308424799,237.59793858,18.93699988,2.969534,valid
2430,587739720309342470,239.52787162,18.11441601,10.725368,test
2431,587739720310063195,241.18929548,17.44842059,13.878984,train
2432,587739720828125335,195.90992403,29.61757531,6.473946,valid
2433,587739720832385129,206.89677421,28.29010266,13.950376,train
2434,587739720834941082,213.31704109,27.00807527,31.569757,train
2435,587739720846868798,241.15763169,17.83585505,14.712799,test
2436,587739720847130983,241.85106759,17.66179921,16.053986,test
2437,587739720849228213,246.27455551,15.51509428,10.561129,test
2438,587739721091907747,183.69473636,30.19718567,8.00331,train
2439,587739721366831184,200.7282038,29.65899243,12.702907,test
2440,587739721367617650,202.82267845,29.36819154,25.248169,train
2441,587739721367748690,203.07457745,29.22223504,6.486247,train
2442,587739721368404061,204.79516477,28.95921718,24.564293,train
2443,587739721373712569,218.20520249,26.33640444,11.427406,test
2444,587739721375219741,221.84760342,25.38228853,9.859575,train
2445,587739721379021016,230.81980091,22.44354992,12.279945,test
2446,587739721898459204,186.91839887,30.93140687,11.843776,train
2447,587739721911763166,221.16506712,25.93068907,5.722486,train
2448,587739721913991328,226.52253512,24.39099505,15.801342,train
2449,587739809411629186,209.81863382,24.4020334,16.591146,train
2450,587739809416610036,221.90487581,21.60378498,10.424028,train
2451,587739809417527473,224.05885992,21.06759497,9.416723,train
2452,587739809418182856,225.55065116,20.67959173,9.628323,test
2453,587739809418838057,227.04022013,20.18164175,16.55423,train
2454,587739809422180402,234.68641233,17.70347268,12.475875,test
2455,587739809948106776,208.9840017,24.95105423,13.473841,valid
2456,587739809951776976,217.89442479,23.01893271,12.109361,valid
2457,587739809954791650,225.06849713,21.15984453,11.769123,test
2458,587739809956429937,228.77288499,19.97130681,9.924271,train
2459,587739809958068559,232.68278499,18.7921482,9.892305,train
2460,587739809958264897,233.06988798,18.6746833,20.745743,train
2461,587739809961607539,240.46650141,15.79226136,18.82514,test
2462,587739809963573699,244.8010401,14.15136064,11.881504,train
2463,587739809965015638,247.94173149,12.77665446,8.849355,train
2464,587739809965212314,248.32454998,12.62331598,2.969904,valid
2465,587739810485239985,209.76582455,25.23928635,8.806849,train
2466,587739810487664792,215.56358262,24.04553334,17.023022,train
2467,587739810488647843,218.02283475,23.41147116,8.772338,test
2468,587739810488910066,218.70720564,23.37519596,12.591516,train
2469,587739810489499865,220.0563009,22.94085969,10.771415,valid
2470,587739810491793553,225.44203101,21.50399498,10.716114,valid
2471,587739810493366600,229.1992587,20.30151295,11.071712,test
2472,587739810499264676,242.45845368,15.59854974,9.221502,train
2473,587739811021783065,208.94495269,25.84036839,20.052887,train
2474,587739811021783255,209.00663056,25.67759118,7.39478,train
2475,587739811024207968,214.84920839,24.53449454,11.930182,train
2476,587739811026829453,221.23616154,23.14920117,8.157107,train
2477,587739811032924524,235.49076197,18.6375149,9.080399,test
2478,587739811036004699,242.28583163,16.06476178,12.449664,train
2479,587739811036791146,244.01026154,15.24698485,6.992754,test
2480,587739811559112708,210.11651201,25.99758995,11.332202,test
2481,587739811568943396,233.6989808,19.81997281,11.622685,train
2482,587739811569008830,233.78008553,19.82292064,8.663166,test
2483,587739811571368322,239.17097338,17.75635556,15.214007,train
2484,587739811572285834,241.13714357,16.88118471,8.17486,train
2485,587739814241763497,237.16967183,20.68884484,19.916224,train
2486,587739814242222248,238.17968862,20.23316444,22.293552,valid
2487,587739814243205254,240.47960892,19.37319536,13.389129,test
2488,587739814246744439,247.92507465,15.55892339,11.099687,test
2489,587739814776668260,233.11400192,23.03697121,14.377361,train
2490,587739814778634483,237.36743575,21.03411884,15.050825,test
2491,587739814779617662,239.60595244,20.04325937,8.298721,train
2492,587739815313932538,234.12080133,22.98909938,9.742051,test
2493,587739815852507362,238.10571361,21.72554857,10.416957,valid
2494,587739815855653173,244.87389733,18.48032513,15.582417,valid
2495,587739826589663344,211.35014175,23.9191639,15.997042,valid
2496,587739827124764790,206.99529804,24.92931818,18.630005,test
2497,587739827127189611,212.99584671,23.83422566,9.337582,test
2498,587739827129352267,218.35208464,22.81394481,9.533606,train
2499,587739827132629289,226.03850276,20.62492543,5.99883,train
2500,587739827133022425,226.98072466,20.46568996,11.308201,test
2501,587739827133874289,228.8516416,19.81066267,8.111998,test
2502,587739827137610078,237.37683845,16.90534619,6.158803,test
2503,587739827661176937,206.01693767,25.66350169,12.8168,valid
2504,587739827664781400,214.95963974,23.9383286,7.596855,train
2505,587739827665109194,215.74627062,23.79434325,20.819315,test
2506,587739827666223267,218.46395004,23.23026083,11.091227,train
2507,587739827674939712,238.51086146,16.97203599,6.341522,train
2508,587739827676053852,240.89395913,15.87496584,15.260921,test
2509,587739827676315658,241.49299343,15.76126507,14.767066,valid
2510,587739827678937316,247.12333292,13.26351074,18.505329,train
2511,587739827679396419,248.23170513,12.84394119,8.534328,valid
2512,587739828199358640,209.4030557,25.53963217,16.260437,valid
2513,587739828199686325,210.14259522,25.31804151,16.707319,test
2514,587739828201062478,213.56660915,24.6480336,12.380337,train
2515,587739828205256900,223.652988,22.17574064,12.956141,test
2516,587739828205912221,225.24864896,21.83157523,5.300496,valid
2517,587739828208533722,231.24985283,19.83526392,8.167262,test
2518,587739828211220670,237.31721705,17.81624013,17.030138,train
2519,587739828211941483,238.98072665,17.1637326,32.107773,train
2520,587739828215480562,246.65527856,14.10085244,3.520911,train
2521,587739828738916399,216.0955762,24.61412212,27.497587,train
2522,587739828739506356,217.50365808,24.19300419,12.439048,train
2523,587739828742324482,224.28674919,22.45433898,7.57576,train
2524,587739828742914195,225.61445645,22.07233012,8.256868,train
2525,587739828744683727,229.74238055,20.8153757,25.457788,train
2526,587739828746584088,234.08596038,19.40756623,16.507046,train
2527,587739828748157121,237.60797668,18.13958327,29.082241,train
2528,587739828751565088,245.1467463,15.09890296,10.726332,train
2529,587739828751892907,245.96812512,14.83155264,16.697329,train
2530,587739829276835954,218.67324583,24.35946403,11.924668,test
2531,587739829278081215,221.7258656,23.69233107,15.236132,test
2532,587739829280768135,228.00712205,21.80410103,9.748285,train
2533,587739843769401538,209.28339534,21.99921759,14.376556,train
2534,587739843769532573,209.59962561,22.05378809,20.011124,train
2535,587739843770646688,212.25288519,21.61233745,7.753942,train
2536,587739843774120204,220.56370034,19.86587436,6.581079,valid
2537,587739844313874703,227.42257893,18.43637586,7.405533,train
2538,587739844317872472,236.5112836,15.72982484,9.192965,train
2539,587739844321608148,244.75068212,12.72195363,9.893242,test
2540,587739844322328965,246.26210725,12.00284529,6.256982,test
2541,587739844852384030,231.25661919,17.65050887,12.944395,train
2542,587739844852711717,232.08903966,17.56107927,10.046019,valid
2543,587739844856119447,239.70542502,14.96918642,11.817039,train
2544,587739844860641342,249.49144653,11.2295012,7.354137,test
2545,587739845382701186,215.91458301,22.08251871,7.09463,train
2546,587739845383291009,217.36308226,21.83802545,24.406252,train
2547,587739845384273957,219.76328368,21.38192908,13.040337,valid
2548,587739845385322724,222.30006408,20.5900878,9.719681,train
2549,587739845387812993,228.13119764,19.15804358,24.553436,train
2550,587739845387944051,228.43289988,19.07612564,10.330754,train
2551,587739845390041398,233.24775739,17.68315824,5.67696,valid
