OBJID,RA,DEC
587742014910496931,14:54:53.33,+18:44:45.6
587726016161775922,14:55:03.31,+02:42:33.4
587733603721609389,14:55:08.99,+52:49:20.5
587726102561620183,14:55:33.16,+04:46:30.0
587733410986131549,14:55:39.25,+47:54:23.0
587735664772710597,14:55:51.53,+49:38:51.0
587742014910628023,14:55:57.98,+18:30:08.4
587733399711252514,14:55:58.35,+49:06:07.7
587722982833062291,14:56:05.64,-00:15:42.8
587739809417527473,14:56:14.13,+21:04:03.4
587736916754169977,14:56:27.02,+12:26:22.4
587722983369998691,14:56:39.39,+00:02:59.7
588017979980644449,14:56:43.66,+34:02:05.6
587733603721805937,14:56:52.04,+52:33:54.0
587742610804834416,14:56:55.95,+13:31:30.7
587726032804774040,14:57:08.69,+02:02:03.7
587739828742324482,14:57:08.82,+22:27:15.6
588017990161530987,14:57:11.07,+06:48:59.1
587736915680559134,14:57:17.86,+11:40:07.4
588298663049560303,14:57:22.30,+40:04:03.2
587728918449946728,14:57:26.17,+58:24:27.3
587736807771996287,14:58:06.23,+10:57:16.3
588017702949683411,14:58:06.85,+09:13:49.3
587726102025076898,14:58:12.25,+04:23:15.7
587733605332156476,14:58:38.29,+53:53:54.1
587739381527085149,14:58:47.78,+28:32:52.4
587725816958419090,14:58:50.06,+60:59:21.5
587729159516389564,14:58:51.88,+04:12:43.4
587736940375179376,14:58:56.92,+31:47:12.0
587742578069471432,14:59:11.08,+16:34:54.5
587736975269691563,14:59:11.96,+29:39:19.1
587739706876887142,14:59:14.60,+23:18:27.8
588017948292153421,14:59:15.24,+34:59:55.5
588848899932291274,14:59:32.24,-00:00:47.8
587733604258742460,15:00:03.60,+52:57:04.5
587739809954791650,15:00:16.44,+21:09:35.4
587736915680887062,15:00:31.88,+11:31:53.7
587742629599707280,15:00:35.34,+14:30:34.7
587733399174905964,15:00:36.02,+48:03:20.9
587726014014947462,15:00:39.32,+01:01:51.4
587736915680952356,15:00:56.68,+11:31:02.6
587739828205912221,15:00:59.68,+21:49:53.7
587739707413889124,15:01:03.84,+23:36:26.6
588848899395617025,15:01:07.73,-00:26:28.4
587742551220093193,15:01:16.33,+15:44:40.3
587726015088754891,15:01:20.76,+01:45:43.6
588017605771526317,15:01:23.34,+38:07:07.3
588017605234721004,15:01:25.64,+37:37:43.5
588017704560558240,15:01:38.80,+10:25:13.5
588018253752172634,15:01:41.61,+44:55:51.0
587739810491793553,15:01:46.09,+21:30:14.4
587730021720457340,15:01:49.16,+04:55:56.0
587733399175036931,15:01:50.91,+47:52:31.4
588017978907558029,15:01:52.96,+32:44:18.9
587742013300736254,15:01:55.88,+16:58:34.4
587739132959981659,15:01:56.96,+31:04:24.5
587736915144212733,15:01:58.30,+11:01:39.6
587739707413954715,15:01:59.01,+23:39:52.3
587736976880369811,15:02:04.15,+30:55:58.7
587739809418182856,15:02:12.16,+20:40:46.6
588018253215498406,15:02:14.81,+44:13:57.0
588017704023818476,15:02:15.51,+09:48:53.7
588018254289043559,15:02:19.49,+45:13:39.6
587736812861718748,15:02:23.83,+11:12:22.9
587736915681083712,15:02:26.35,+11:18:25.1
587739828742914195,15:02:27.47,+22:04:20.4
588017114521075863,15:02:29.13,+38:54:37.7
587739720303181999,15:02:42.01,+23:20:01.0
588023721784180836,15:02:57.52,+20:04:12.7
587722983370719473,15:02:57.65,+00:08:48.1
587736914607538365,15:03:28.05,+10:36:00.4
587739132423373012,15:03:34.07,+30:24:23.3
587732483299410017,15:03:40.91,+41:53:16.8
587739379917193337,15:03:41.86,+26:53:31.7
587736915681214672,15:03:42.67,+11:24:32.8
587742610805555503,15:04:03.82,+13:13:14.8
587739827132629289,15:04:09.24,+20:37:29.8
587725818032160967,15:04:18.76,+61:41:14.6
587735695917973578,15:04:24.69,+49:23:55.5
588018055653687370,15:04:24.75,+44:24:56.9
587726033342431349,15:04:29.73,+02:19:58.9
587736813130416287,15:04:32.58,+11:29:12.6
587739631169896658,15:04:38.40,+26:12:17.9
587742627452813370,15:04:40.58,+12:38:00.4
587736547385278700,15:04:41.61,+06:20:36.4
587736543096734014,15:04:47.23,+08:10:16.3
587736916755022134,15:04:52.68,+12:04:28.5
587739379917324464,15:05:18.43,+26:49:24.6
587730022794526971,15:05:27.97,+05:45:13.3
587742013301129433,15:05:28.92,+16:47:37.5
588017702413664275,15:05:30.55,+08:31:27.7
587730022794592466,15:05:33.56,+05:42:55.5
587742610268881186,15:05:33.70,+12:40:38.7
587736586579411099,15:05:43.22,+35:31:33.7
587735742610276476,15:05:50.42,+38:42:57.0
587739631170027680,15:05:52.59,+26:02:47.0
588017114521403621,15:05:58.19,+38:29:23.5
587736478668750878,15:06:02.53,+09:55:48.1
587739721913991328,15:06:05.41,+24:23:27.6
587733429772222616,15:06:10.17,+53:24:38.7
587736547385409742,15:06:22.27,+06:22:47.6
587736940912705670,15:06:25.54,+31:33:08.3
587742551220682916,15:06:39.14,+15:31:25.8
588017627243085932,15:06:39.22,+37:17:07.2
587742610269012103,15:06:42.06,+12:40:35.2
588017948292939819,15:06:48.86,+34:13:06.8
587742551220682994,15:06:55.47,+15:31:47.2
587739130813350048,15:06:55.75,+28:41:40.5
588007006333239385,15:07:04.17,+59:22:00.8
588017704024342709,15:07:09.52,+09:38:08.0
587742551220748435,15:07:13.16,+15:32:40.3
587730023331594465,15:07:13.22,+06:12:24.5
587739630633418780,15:07:32.48,+25:29:05.9
587733605869617326,15:07:35.21,+53:31:31.0
587742014375002343,15:07:37.22,+17:32:52.2
587739630096613532,15:07:40.76,+24:57:50.2
588017703487602835,15:07:45.65,+09:12:29.3
587729777986633759,15:07:49.09,-01:28:54.8
587739380991197394,15:07:51.24,+27:27:07.2
587739827133022425,15:07:55.38,+20:27:56.5
587736543097127196,15:07:57.01,+08:02:50.5
587742611879690392,15:07:58.34,+13:52:34.8
587739719766966351,15:07:58.49,+22:24:49.2
587739809418838057,15:08:09.65,+20:10:53.9
587736477058465800,15:08:11.92,+08:40:21.2
587735665847238830,15:08:12.50,+49:21:09.8
587736976344219852,15:08:14.89,+29:47:16.6
587736584969322707,15:08:16.21,+33:57:15.7
587736814204485837,15:08:23.63,+12:06:13.8
587742060553633874,15:08:28.44,+16:18:33.5
587739131887092011,15:08:32.03,+29:26:03.9
587739631707160750,15:09:01.03,+26:12:36.6
587739408408641724,15:09:06.48,+28:26:49.4
587733604796203068,15:09:13.16,+52:31:42.4
587739407335096520,15:09:22.75,+27:33:26.3
587736545238384672,15:09:30.09,+04:42:01.3
588018254826373297,15:09:37.41,+45:08:04.4
587739844313874703,15:09:41.42,+18:26:11.0
588017604698767552,15:09:45.42,+36:22:13.4
587742628527013997,15:09:52.89,+13:15:22.5
587742611343016081,15:10:00.33,+13:28:41.0
588017702414123260,15:10:00.34,+08:20:43.8
588007003649802280,15:10:06.41,+56:22:21.3
587742576997040305,15:10:10.96,+15:02:47.4
587736812594200705,15:10:20.54,+10:48:31.1
587726015626609011,15:10:33.69,+02:14:34.8
587742611343081727,15:10:35.25,+13:27:27.5
588017991236714614,15:10:38.70,+07:11:56.0
588017978371670304,15:10:40.45,+31:14:10.6
587742014912200919,15:10:42.46,+17:42:07.2
587736477058728246,15:10:54.10,+08:25:04.1
587736477058728277,15:10:59.67,+08:29:20.9
587729228758450340,15:11:18.18,+61:07:25.1
587742013838590041,15:11:18.62,+16:47:56.7
587726015089868893,15:11:22.58,+01:42:58.3
587729159517765825,15:11:27.21,+03:59:18.7
587729971254722793,15:11:28.05,-01:49:19.8
587730022258376765,15:11:31.93,+05:12:20.6
587742627453599887,15:11:44.01,+12:14:02.2
588011217530978344,15:12:01.20,+53:38:20.2
587739829280768135,15:12:01.71,+21:48:14.8
587736547386065218,15:12:01.77,+06:13:09.3
587735490286714916,15:12:05.71,+41:12:35.9
587736915682197727,15:12:13.90,+10:55:23.4
587742061627703401,15:12:16.26,+16:52:42.9
587736478132601029,15:12:20.63,+09:20:59.7
588017991236911371,15:12:23.63,+07:18:28.3
587739845387812993,15:12:31.49,+19:09:29.0
587733604259856536,15:12:52.33,+51:23:55.0
587729778524094683,15:13:08.24,-01:06:42.5
587736478132666640,15:13:12.72,+09:16:11.7
588017992310718556,15:13:14.17,+08:02:47.0
587736541487104405,15:13:20.28,+06:37:04.9
587729971254919461,15:13:21.29,-01:45:02.1
587739458838790160,15:13:27.86,+25:12:25.4
588023720174944369,15:13:42.36,+17:50:01.0
587742575923757379,15:13:43.73,+13:59:32.2
587739845387944051,15:13:43.90,+19:04:34.0
587742062701511056,15:13:44.47,+17:41:04.6
588017627780612193,15:14:11.45,+37:03:57.7
587742627453861965,15:14:18.22,+12:08:51.6
588017604162551810,15:14:46.89,+35:13:48.3
588011218604654816,15:15:01.40,+54:19:32.7
587739809956429937,15:15:05.49,+19:58:16.7
588848899397189720,15:15:19.08,-00:29:52.3
587739827133874289,15:15:24.39,+19:48:38.4
588017978908934477,15:15:24.69,+31:12:59.5
587739131351007530,15:15:29.66,+28:22:40.5
588007005260415130,15:15:35.86,+57:22:12.2
587735743684870292,15:15:44.93,+38:26:54.4
587726015090327890,15:15:46.18,+01:45:46.6
587742062164902104,15:15:55.54,+17:04:36.8
588011102639947790,15:16:00.93,+54:28:56.2
587736975271461038,15:16:05.40,+28:04:19.1
587742062164967609,15:16:12.34,+17:10:04.8
588017991237370126,15:16:19.14,+07:09:44.4
587733411524706466,15:16:20.65,+46:01:42.1
587742610270060813,15:16:21.71,+12:13:02.1
588017703488520491,15:16:25.08,+08:50:47.1
587736542561173661,15:16:33.19,+07:18:08.2
587739407335882940,15:16:44.98,+26:51:49.8
587739810493366600,15:16:47.82,+20:18:05.5
587736545239171392,15:16:56.47,+04:29:34.0
587739407335948434,15:17:04.93,+26:41:07.3
587742577534632095,15:17:05.38,+15:06:42.9
587736542561304781,15:17:21.68,+07:20:45.8
587736619856691458,15:17:34.52,+33:41:19.4
588017979446001768,15:17:35.59,+31:26:40.5
587735666921635862,15:17:40.29,+49:05:53.3
587722982298616131,15:17:46.48,-00:46:34.1
588017992311242938,15:17:48.09,+07:49:21.9
587736942524235999,15:17:55.64,+31:41:19.1
587742549611381005,15:17:56.74,+13:41:25.4
587735743685066807,15:18:01.65,+38:13:01.2
587742610270322892,15:18:23.16,+12:11:09.3
587736940913950872,15:18:28.61,+30:19:06.8
587736584433565976,15:18:31.15,+32:23:34.3
587736545776238882,15:18:36.39,+04:49:29.8
587739406799274237,15:18:38.09,+26:11:06.1
587729158981681356,15:18:40.34,+03:29:35.8
587742013839442115,15:18:52.23,+16:22:51.8
587728919524933742,15:18:53.10,+57:23:49.9
587736541487759662,15:18:55.05,+06:24:59.1
587739828744683727,15:18:58.17,+20:48:55.4
587729158444875976,15:18:58.76,+03:00:26.2
587729158981746829,15:19:05.78,+03:22:01.8
587736543635177831,15:19:14.15,+08:00:15.0
587742550685188399,15:19:17.16,+14:20:14.9
587742551758864667,15:19:28.59,+15:09:01.6
587730022259228910,15:19:30.96,+05:06:27.3
588017979446132955,15:19:38.01,+31:21:17.3
587736942524432574,15:19:41.93,+31:29:05.6
587722984446296391,15:19:45.25,+00:52:45.4
588017978909458629,15:20:22.52,+30:44:19.0
587733442655551652,15:20:23.84,+49:06:28.8
587736976882270481,15:20:24.38,+29:00:19.6
587736584970567869,15:20:25.80,+32:38:21.4
588017704562655432,15:20:25.90,+09:43:14.2
587729158981877839,15:20:29.57,+03:25:48.3
587736543635308716,15:20:33.66,+07:57:12.1
587736543098503412,15:20:38.16,+07:35:55.9
587733442655551544,15:20:41.34,+49:06:23.6
587733605333926183,15:20:43.02,+51:32:29.4
587739131351597401,15:20:45.35,+27:42:30.0
587739132425142549,15:20:49.12,+28:51:16.4
587736546313306561,15:20:59.95,+05:10:30.7
587735742611849406,15:21:06.11,+36:56:33.7
588018252680462541,15:21:14.24,+41:43:33.4
588017977836044479,15:21:36.50,+29:44:36.2
587739706879246554,15:21:40.64,+21:30:08.0
588018252680528052,15:21:44.65,+41:40:25.9
587729747374899544,15:21:58.58,+01:26:48.7
587742576461480147,15:22:07.83,+13:55:41.6
587726015627919702,15:22:16.11,+02:03:59.4
587726016164790659,15:22:34.26,+02:31:33.6
587736975272181949,15:22:36.78,+27:25:00.0
587742576461545710,15:22:38.04,+13:55:33.7
587739132425404701,15:22:48.78,+28:25:36.8
588017991238091039,15:22:54.78,+06:56:02.7
587735742075240700,15:22:57.85,+36:17:42.8
587739380992835739,15:23:02.90,+25:55:42.5
587739845925798123,15:23:05.13,+18:47:14.1
587739131888599441,15:23:13.77,+28:06:16.2
587739132425404777,15:23:14.65,+28:31:29.0
587739721379021016,15:23:16.75,+22:26:36.8
587730023333429266,15:23:45.22,+05:47:51.8
587739132962275610,15:23:45.79,+28:49:13.4
587736916220248277,15:23:46.78,+10:52:49.3
587736478133846328,15:23:51.45,+08:50:32.7
587730022796558501,15:23:56.19,+05:15:19.9
587739651030909136,15:24:18.89,+23:06:21.7
587736812058902723,15:24:24.99,+09:42:47.2
587739406799929597,15:24:29.18,+25:36:48.1
587739828208533722,15:24:59.97,+19:50:07.0
587739844852384030,15:25:01.59,+17:39:01.8
587735744222527528,15:25:05.79,+37:57:36.6
587729777451663397,15:25:16.39,-01:49:07.6
588018254827880614,15:25:26.58,+43:10:11.5
587733442119270679,15:25:41.55,+47:53:10.4
587736542562222293,15:25:44.53,+07:05:35.0
587742014377033948,15:26:02.67,+16:19:23.6
587736976346120336,15:26:23.20,+27:57:22.2
587726102028157192,15:26:28.87,+03:57:39.7
587730023333691727,15:26:30.70,+05:37:17.0
588017991238484266,15:26:32.10,+06:45:02.7
587733604797710642,15:26:39.09,+50:19:08.8
587722983910211819,15:26:50.57,+00:35:24.5
587736940378063086,15:26:58.41,+28:51:09.4
587736940914868453,15:27:14.92,+29:19:51.6
587726102028288228,15:27:21.92,+04:00:35.6
587736542562418712,15:27:31.45,+06:56:33.6
587742013303554384,15:27:38.82,+15:12:25.2
587729971256492321,15:27:40.22,-01:37:03.9
587733412062560418,15:27:45.54,+45:08:52.0
587739407873867909,15:27:51.49,+26:11:24.5
587729227686215868,15:27:54.74,+58:19:07.0
588017978910310608,15:28:10.39,+29:52:19.4
588017627782054061,15:28:11.60,+35:23:36.6
587726015091704141,15:28:11.97,+01:39:19.7
587742551759847676,15:28:17.47,+14:34:47.9
587739845926387920,15:28:19.57,+18:18:27.0
587726015628575074,15:28:21.01,+01:57:43.3
587739844852711717,15:28:21.37,+17:33:39.9
587739707953578218,15:28:22.27,+21:43:51.5
587736976883122471,15:28:23.27,+28:13:46.1
587739132425994553,15:28:24.48,+27:56:33.5
587736542025613537,15:28:26.99,+06:37:34.3
587736586045030410,15:28:44.26,+32:24:46.3
588017992312422465,15:28:45.26,+07:28:21.1
587736477060694139,15:28:54.95,+07:44:43.0
588848900472439067,15:28:56.61,+00:25:08.3
588017977836830913,15:28:58.14,+28:53:51.0
587739720306065589,15:28:58.86,+21:00:10.1
587736541488873810,15:29:02.48,+06:01:59.7
587739407337259013,15:29:03.81,+25:27:29.6
587736619857936494,15:29:15.05,+32:11:51.1
588017978373701838,15:29:36.02,+29:08:39.8
587742550686368002,15:29:41.62,+13:47:53.3
587742550686367792,15:29:45.59,+13:48:13.1
588011219142639856,15:29:57.07,+53:03:52.4
587733605871517877,15:29:59.44,+50:52:17.7
587742575925526661,15:30:00.83,+12:59:21.6
587742576999203025,15:30:05.98,+13:57:02.9
587733409915863108,15:30:36.60,+42:43:01.7
587725816960712788,15:30:37.46,+57:39:37.5
587742610271633696,15:30:39.18,+11:28:47.9
587739809958068559,15:30:43.87,+18:47:31.8
587736942525612306,15:30:57.44,+30:11:32.2
587739651568435412,15:31:01.30,+22:57:10.4
587729971256820219,15:31:06.22,-01:40:08.6
587736542025941351,15:31:14.20,+06:26:20.5
587739708490711296,15:31:15.11,+21:52:18.2
588017992312684614,15:31:18.08,+07:27:27.9
587726015092097281,15:31:30.64,+01:31:48.9
587736541489135877,15:31:35.05,+05:55:05.1
587736813133365401,15:31:37.74,+10:21:52.2
587735743149703381,15:31:40.37,+36:06:46.7
588017992312750442,15:31:59.97,+07:27:03.2
587739809958264897,15:32:16.77,+18:40:28.9
587739814776668260,15:32:27.36,+23:02:13.1
587736585508618498,15:32:33.71,+31:27:56.5
588017626172227655,15:32:41.20,+33:19:04.6
587736941989068891,15:32:45.91,+29:31:35.8
587742061093126426,15:32:50.01,+15:02:16.1
587739406264041705,15:32:51.33,+24:16:16.7
587739845390041398,15:32:59.46,+17:40:59.4
587739407874457763,15:33:00.48,+25:34:07.2
588018089467314388,15:33:07.21,+35:03:37.5
587735664776183871,15:33:17.65,+45:00:22.8
587736478134894884,15:33:36.75,+08:25:07.6
587739131889778887,15:33:37.83,+26:52:18.6
587736584972009700,15:33:54.96,+30:57:11.6
588017604164583496,15:34:00.51,+32:49:10.1
587736586582360246,15:34:01.66,+32:14:18.7
587733399714725997,15:34:19.02,+44:33:25.8
587736915147751595,15:34:19.94,+09:25:21.5
587739652642373932,15:34:22.60,+23:30:06.1
587736584972075207,15:34:24.71,+30:54:09.8
587739707417493611,15:34:37.49,+20:44:09.8
587739811568943396,15:34:47.76,+19:49:11.9
587735666386469024,15:34:56.06,+46:26:26.8
587735742076551517,15:35:02.75,+34:36:15.4
588017977837486309,15:35:05.69,+28:08:06.5
587735489215529158,15:35:06.30,+37:20:41.7
587739811569008830,15:35:07.22,+19:49:22.5
588017604701389022,15:35:10.07,+33:16:50.9
587730022797803649,15:35:12.48,+05:03:46.8
587739132426715536,15:35:21.83,+27:07:28.8
588018091077796089,15:35:33.84,+36:14:35.7
587739708491170066,15:35:37.06,+21:30:14.2
588018056730181800,15:35:38.47,+41:34:45.5
587742590670209368,15:35:46.39,+14:00:20.7
587742060556648547,15:35:52.51,+14:31:03.8
588018090004381856,15:35:56.35,+35:09:18.6
587742590401839331,15:36:01.40,+13:54:23.2
587736547388686525,15:36:18.43,+05:39:55.3
587739828746584088,15:36:20.63,+19:24:27.2
587736585509011766,15:36:23.01,+31:07:23.1
587733411526672426,15:36:27.06,+43:31:07.6
587739815313932538,15:36:28.99,+22:59:20.8
587742551223959897,15:36:37.62,+13:43:19.8
587739651032285351,15:36:42.35,+21:53:21.3
587725816961171600,15:36:46.28,+56:56:00.3
587725816961171597,15:36:56.39,+56:58:04.1
588017977837682956,15:36:59.50,+27:54:01.5
587736916758561186,15:37:02.86,+10:40:24.3
587733411526738024,15:37:13.27,+43:17:53.9
587736478672159046,15:37:14.15,+08:46:04.2
587736547388817553,15:37:17.78,+05:42:53.1
587729778526781840,15:38:04.41,-00:49:34.4
587736546315206768,15:38:10.67,+04:46:49.4
587733398104899755,15:38:12.21,+42:28:19.2
587739131890303336,15:38:35.32,+26:13:18.4
588011102105174117,15:38:37.86,+50:59:07.5
587739809422180402,15:38:44.74,+17:42:12.5
587742610272551267,15:38:53.49,+10:55:49.7
588018253219037358,15:38:55.93,+39:47:51.5
588017604165107904,15:39:04.55,+32:15:37.6
588017603628302541,15:39:06.28,+31:49:14.5
587739845927632946,15:39:32.77,+17:25:54.7
587733442120646686,15:39:36.12,+45:58:52.3
587742551761092847,15:39:37.23,+14:03:28.3
587739131353628941,15:39:40.41,+25:44:23.4
587739131890434368,15:39:41.31,+26:07:10.4
587735490826272968,15:39:42.83,+38:04:26.3
587729778526978488,15:39:57.77,-00:54:33.8
587736477598744954,15:40:01.08,+07:49:07.9
587742551224352938,15:40:05.12,+13:27:20.8
587736619322376396,15:40:05.65,+30:17:55.0
587739651032678648,15:40:08.83,+21:30:56.2
587739651032744127,15:40:43.81,+21:17:46.5
587742551224418481,15:40:45.89,+13:29:47.8
587733608011726987,15:40:46.15,+46:54:49.7
587729777453367603,15:41:09.86,-01:42:22.3
587736542563926209,15:41:47.19,+06:36:52.3
588018090004971713,15:41:47.79,+34:26:24.1
587725818034978945,15:41:47.88,+57:28:11.8
587739131890696405,15:41:52.24,+25:57:50.5
587736477599007002,15:41:54.86,+07:45:34.9
587739811032924524,15:41:57.79,+18:38:15.1
588017978911817773,15:41:59.24,+28:14:25.2
587729158447366418,15:42:03.34,+02:41:47.1
588018089468297436,15:42:14.27,+33:51:40.2
588018056194162877,15:42:15.47,+39:59:01.5
587742627993747651,15:42:24.19,+11:03:52.6
588017703491404095,15:42:43.82,+07:48:57.8
587736975811215599,15:43:09.39,+25:31:58.4
587742611346686129,15:43:24.48,+11:31:15.7
588017979448754350,15:43:46.06,+28:24:54.8
587730022798721581,15:43:49.00,+04:48:45.3
587736547389538498,15:43:54.78,+05:29:18.8
587733610158817396,15:43:58.94,+48:50:31.4
587736541490512188,15:44:00.28,+05:34:56.2
587739382068674846,15:44:04.13,+24:41:39.1
587735743151079582,15:44:12.73,+34:20:17.1
587739380458389580,15:44:22.62,+23:15:12.4
587729227687592125,15:44:22.72,+56:02:12.1
588017990703579467,15:44:26.69,+05:46:47.9
587735743687885014,15:44:33.63,+34:40:48.8
587736916759412744,15:44:33.86,+10:17:35.3
587736781457260717,15:44:57.95,+35:33:16.3
588017991240515930,15:45:13.12,+06:07:55.2
587739131891089653,15:45:21.60,+25:26:37.3
587736478673076561,15:45:23.64,+08:22:09.7
588017990703710321,15:45:25.67,+05:40:50.0
587736915148996717,15:45:38.58,+09:03:28.4
587722982838501889,15:45:39.29,-00:17:05.2
587736898498330703,15:45:42.10,+31:32:36.7
587736619859706188,15:45:48.07,+30:12:08.8
587742013842391416,15:45:52.67,+14:19:04.5
587736898498330736,15:45:53.30,+31:33:21.6
588018056731295930,15:45:58.39,+40:06:01.1
587735666924322984,15:45:59.78,+45:18:16.9
587722983912309120,15:46:00.61,+00:33:24.7
587739844317872472,15:46:02.71,+15:43:47.4
587736976348348639,15:46:26.32,+25:30:47.1
587742611883884821,15:46:28.15,+11:49:30.9
588018090542301353,15:46:40.12,+34:10:30.6
587736897961656491,15:46:45.22,+31:00:40.5
588017979449147617,15:47:00.76,+28:02:18.1
587736620396642354,15:47:01.36,+30:31:53.6
587736976885219602,15:47:10.73,+25:55:08.3
588017979449147639,15:47:15.92,+28:05:36.8
587739708492480751,15:47:16.72,+20:26:28.8
587739652107075627,15:47:19.56,+21:31:52.0
587739845928484940,15:47:20.18,+16:45:52.2
587739651570270368,15:47:23.79,+21:12:07.8
587742588792602943,15:47:26.61,+11:52:57.1
588017605239570586,15:47:29.24,+32:00:54.6
587733609085731004,15:47:38.56,+47:10:16.6
587733399716102152,15:47:43.17,+42:37:37.1
587733442121498829,15:47:56.58,+44:40:53.4
587736916759740889,15:47:59.66,+10:04:44.5
587736920772772002,15:48:06.83,+31:54:03.8
587736899572072831,15:48:13.53,+32:16:12.2
587722982838829513,15:48:37.17,-00:14:37.9
587739814241763497,15:48:40.72,+20:41:19.8
587742550688464936,15:48:44.38,+12:33:55.9
587739828211220670,15:49:16.13,+17:48:58.5
587739814778634483,15:49:28.19,+21:02:02.8
588011218607734923,15:49:30.08,+49:45:44.3
587739827137610078,15:49:30.45,+16:54:19.3
588017978375930101,15:50:02.91,+26:48:04.4
587739720308424799,15:50:23.51,+18:56:13.2
587739828748157121,15:50:25.92,+18:08:22.5
587739132965159229,15:50:28.19,+25:52:18.0
588018056195080401,15:50:29.71,+38:38:31.2
587736618250010864,15:50:32.48,+28:01:30.8
587736478673600904,15:50:34.20,+08:09:58.6
587736619860361232,15:50:51.77,+29:23:30.1
587736976348872945,15:50:53.59,+24:57:47.6
587729227151442113,15:50:56.34,+54:41:02.0
587729229298139326,15:50:59.73,+57:09:43.0
587729408072941746,15:51:00.98,+51:47:14.0
587736781457916109,15:51:20.80,+34:33:56.0
587736975812198568,15:51:29.73,+24:26:06.0
587739132965290293,15:51:52.07,+25:45:08.4
587736751930081432,15:51:54.60,+34:36:49.3
587739382069592312,15:52:02.19,+23:44:02.9
587733604800200930,15:52:09.53,+46:36:31.3
588018089469411377,15:52:12.81,+32:26:07.1
587739407876620430,15:52:18.55,+23:20:35.9
587736920504795388,15:52:22.68,+31:22:41.8
587739406803009821,15:52:24.36,+22:24:39.7
587739815852507362,15:52:25.37,+21:43:32.0
587729158448545968,15:52:25.56,+02:27:02.0
587739406803009815,15:52:33.19,+22:28:49.3
587739407876620538,15:52:36.34,+23:20:54.9
587739814242222248,15:52:43.12,+20:13:59.4
587736942528037136,15:52:45.05,+27:31:29.6
587733398643212373,15:52:52.84,+40:38:48.2
587739652107665466,15:52:56.03,+21:06:01.8
588017991778238740,15:53:07.36,+06:24:14.6
587739845392335197,15:53:12.60,+15:50:28.9
587739406803140832,15:53:23.52,+22:19:08.4
587742550688989269,15:53:24.10,+12:03:30.8
587736618250338610,15:53:24.16,+27:40:33.8
587742616171446585,15:53:52.67,+16:05:39.4
587739827674939712,15:54:02.61,+16:58:19.4
587736942528168311,15:54:21.61,+27:23:16.4
587736975812526124,15:54:31.37,+24:07:30.7
587736812062179748,15:54:36.97,+08:21:10.0
588017977839714647,15:54:41.74,+25:30:17.8
587736619860754677,15:54:45.82,+28:54:58.8
587739132965683439,15:54:48.58,+25:11:33.8
587729160059355443,15:54:56.75,+03:37:36.4
587733604800528425,15:55:06.75,+46:04:24.0
587742610811191349,15:55:14.72,+10:31:16.7
587736915150110993,15:55:22.33,+08:27:53.2
587739706882982244,15:55:25.79,+18:18:25.2
587736899036250307,15:55:32.20,+30:33:23.3
587735665851891974,15:55:34.08,+42:36:46.8
587736782531919896,15:55:36.09,+34:52:46.7
587739828211941483,15:55:55.38,+17:09:49.5
587742062169358597,15:56:13.85,+14:16:00.1
587736478137385370,15:56:16.28,+07:28:48.6
587733442122350657,15:56:18.32,+43:24:43.2
588011101033595047,15:56:26.06,+46:54:06.4
587742610811322696,15:56:29.82,+10:27:31.8
588017704029782381,15:56:34.21,+07:38:17.7
587739811571368322,15:56:41.04,+17:45:22.8
588018089469935839,15:56:42.92,+31:44:52.1
588017992315502852,15:57:00.10,+06:35:46.0
587735743152521448,15:57:13.24,+32:28:16.2
587729228225446061,15:57:13.44,+54:39:54.0
587739381533442308,15:57:30.78,+22:31:54.3
587736899573252131,15:57:49.86,+30:42:15.8
587733605337464961,15:57:51.53,+46:18:24.4
587739720309342470,15:58:06.69,+18:06:51.9
587742589867458653,15:58:07.98,+12:04:13.0
587742550689513882,15:58:15.86,+11:44:34.3
587730022800359743,15:58:19.60,+04:27:05.5
587730022263488871,15:58:23.79,+03:58:58.7
587739814779617662,15:58:25.43,+20:02:35.7
587733411529031968,15:58:35.22,+39:54:15.2
587742644626063420,15:58:38.15,+12:56:25.6
587739844856119447,15:58:49.30,+14:58:09.1
587736941991952702,15:58:52.07,+26:08:08.0
587733442122678436,15:59:17.77,+42:55:13.4
588017979450589429,15:59:34.48,+26:15:29.3
587736898499969244,15:59:44.38,+29:26:15.6
587739707957051536,15:59:45.80,+18:48:03.9
588018253758071006,15:59:46.58,+37:02:14.2
587736752467673179,15:59:50.31,+33:57:07.1
587736584974893301,15:59:56.23,+27:28:38.6
587733441049395265,15:59:57.11,+41:28:40.0
587733399180673309,16:00:10.91,+40:06:09.6
587735742079434947,16:00:26.37,+30:52:37.3
588017978377175274,16:00:36.47,+25:16:28.3
587733609623781586,16:00:37.18,+45:35:36.4
587729228762382424,16:00:38.94,+54:59:00.0
587739132429598943,16:00:43.70,+24:03:16.2
587729409147142396,16:00:43.91,+51:36:16.9
588011219682263252,16:01:06.32,+49:00:34.2
587736942529020056,16:01:22.65,+26:17:21.7
587736915150766288,16:01:49.72,+08:08:53.8
587739809961607539,16:01:51.96,+15:47:32.2
587739814243205254,16:01:55.11,+19:22:23.5
587736781995901133,16:01:57.15,+33:21:27.7
588018056733065387,16:02:00.92,+37:31:11.6
588017991242351086,16:02:01.34,+05:33:57.8
588017978914111749,16:02:09.53,+25:30:05.5
